GeneID	TPM
ENSG00000251720	0.00
ENSG00000251750	0.00
ENSG00000251754	0.00
ENSG00000251767	0.00
ENSG00000251785	0.00
ENSG00000251789	0.00
ENSG00000251813	0.00
ENSG00000251823	0.00
ENSG00000251825	0.00
ENSG00000251837	0.00
ENSG00000251861	0.00
ENSG00000251866	0.00
ENSG00000251875	0.00
ENSG00000251914	0.00
ENSG00000251943	0.00
ENSG00000251958	0.00
ENSG00000251977	0.00
ENSG00000252005	0.00
ENSG00000252011	0.00
ENSG00000252018	0.00
ENSG00000252032	0.00
ENSG00000252051	0.00
ENSG00000252073	0.00
ENSG00000252084	0.00
ENSG00000252086	0.00
ENSG00000252098	0.00
ENSG00000252105	0.00
ENSG00000252116	0.00
ENSG00000252121	0.00
ENSG00000252135	0.00
ENSG00000252151	0.00
ENSG00000252162	0.00
ENSG00000252190	0.00
ENSG00000252222	0.00
ENSG00000252231	0.00
ENSG00000252236	0.00
ENSG00000252254	0.00
ENSG00000252259	0.00
ENSG00000252262	0.00
ENSG00000252282	0.00
ENSG00000252290	0.00
ENSG00000252317	0.00
ENSG00000252338	0.00
ENSG00000252357	0.00
ENSG00000252368	0.00
ENSG00000252371	0.00
ENSG00000252396	0.00
ENSG00000252404	0.00
ENSG00000252407	0.00
ENSG00000252413	0.00
ENSG00000252417	0.00
ENSG00000252429	0.00
ENSG00000252433	0.00
ENSG00000252448	0.00
ENSG00000252450	0.00
ENSG00000252484	0.00
ENSG00000252501	0.00
ENSG00000252506	0.00
ENSG00000252510	0.00
ENSG00000252515	0.00
ENSG00000252516	0.00
ENSG00000252530	0.00
ENSG00000252552	0.00
ENSG00000252553	0.00
ENSG00000252563	0.00
ENSG00000252578	0.00
ENSG00000252612	0.00
ENSG00000252650	0.00
ENSG00000252656	0.00
ENSG00000252682	0.00
ENSG00000252691	0.00
ENSG00000252692	0.00
ENSG00000252717	0.00
ENSG00000252744	0.00
ENSG00000252750	0.00
ENSG00000252752	0.00
ENSG00000252760	0.00
ENSG00000252765	0.00
ENSG00000252777	0.00
ENSG00000252784	0.00
ENSG00000252797	0.00
ENSG00000252802	0.00
ENSG00000252822	0.00
ENSG00000252826	0.00
ENSG00000252830	0.00
ENSG00000252840	0.00
ENSG00000252860	0.00
ENSG00000252879	0.00
ENSG00000252906	143.84
ENSG00000252920	0.00
ENSG00000252947	201.44
ENSG00000252956	0.00
ENSG00000252969	0.00
ENSG00000252977	0.00
ENSG00000252987	0.00
ENSG00000253005	0.00
ENSG00000253022	0.00
ENSG00000253025	0.00
ENSG00000253039	0.00
ENSG00000253042	0.00
ENSG00000253047	0.00
ENSG00000253060	0.00
ENSG00000253074	0.00
ENSG00000253085	0.00
ENSG00000253086	0.00
ENSG00000253097	0.00
ENSG00000253148	0.00
ENSG00000253304	0.01
ENSG00000253313	0.01
ENSG00000253326	0.00
ENSG00000253368	0.01
ENSG00000253831	0.01
ENSG00000254154	0.09
ENSG00000254539	0.06
ENSG00000254545	0.00
ENSG00000254553	0.00
ENSG00000254685	4.51
ENSG00000254706	0.12
ENSG00000254726	0.00
ENSG00000254913	0.00
ENSG00000254942	0.00
ENSG00000255054	0.00
ENSG00000255148	0.00
ENSG00000255275	0.00
ENSG00000255811	0.00
ENSG00000255835	0.00
ENSG00000256029	0.00
ENSG00000256374	0.00
ENSG00000256407	0.01
ENSG00000257315	1.88
ENSG00000257551	0.06
ENSG00000258082	0.17
ENSG00000258465	0.01
ENSG00000258634	0.48
ENSG00000258673	0.00
ENSG00000259030	0.25
ENSG00000259357	0.09
ENSG00000259776	0.00
ENSG00000259788	0.02
ENSG00000259815	0.00
ENSG00000259818	0.02
ENSG00000259823	0.00
ENSG00000259832	0.00
ENSG00000259834	0.02
ENSG00000259865	1.70
ENSG00000259943	0.61
ENSG00000259946	0.00
ENSG00000259961	0.00
ENSG00000259984	0.00
ENSG00000260021	0.02
ENSG00000260063	0.09
ENSG00000260088	0.00
ENSG00000260179	0.01
ENSG00000260238	0.24
ENSG00000260246	0.04
ENSG00000260322	0.00
ENSG00000260360	0.06
ENSG00000260386	0.02
ENSG00000260460	0.02
ENSG00000260464	0.02
ENSG00000260505	0.00
ENSG00000260698	0.01
ENSG00000260766	0.07
ENSG00000260805	0.03
ENSG00000260855	0.14
ENSG00000260879	0.16
ENSG00000260920	0.12
ENSG00000260940	0.00
ENSG00000260941	0.40
ENSG00000260948	0.13
ENSG00000260971	0.03
ENSG00000260972	0.00
ENSG00000260976	0.00
ENSG00000260990	0.00
ENSG00000261000	0.29
ENSG00000261024	0.00
ENSG00000261025	0.00
ENSG00000261055	0.00
ENSG00000261060	0.01
ENSG00000261065	0.03
ENSG00000261135	0.14
ENSG00000261168	0.00
ENSG00000261182	0.00
ENSG00000261196	0.00
ENSG00000261213	0.00
ENSG00000261250	0.00
ENSG00000261290	0.00
ENSG00000261314	0.01
ENSG00000261326	0.26
ENSG00000261349	0.25
ENSG00000261453	0.00
ENSG00000261504	0.07
ENSG00000261573	0.02
ENSG00000261593	0.00
ENSG00000261595	0.00
ENSG00000261642	0.00
ENSG00000261654	0.06
ENSG00000261662	0.37
ENSG00000261664	0.00
ENSG00000261716	0.29
ENSG00000261729	0.00
ENSG00000261737	0.39
ENSG00000261781	0.00
ENSG00000261798	0.03
ENSG00000261817	0.00
ENSG00000261831	0.00
ENSG00000262180	0.12
ENSG00000263353	0.00
ENSG00000263381	0.00
ENSG00000263390	0.00
ENSG00000263439	0.00
ENSG00000263464	0.01
ENSG00000263513	0.20
ENSG00000263526	0.00
ENSG00000263528	4.71
ENSG00000263529	0.00
ENSG00000263590	0.00
ENSG00000263675	0.00
ENSG00000263676	0.00
ENSG00000263793	0.00
ENSG00000263811	0.00
ENSG00000263841	0.00
ENSG00000263908	0.00
ENSG00000263956	0.75
ENSG00000263961	0.00
ENSG00000263987	0.00
ENSG00000264014	0.00
ENSG00000264078	0.00
ENSG00000264101	0.00
ENSG00000264128	0.00
ENSG00000264145	0.02
ENSG00000264207	0.19
ENSG00000264271	0.00
ENSG00000264293	0.56
ENSG00000264294	0.00
ENSG00000264341	0.00
ENSG00000264343	6.65
ENSG00000264349	0.00
ENSG00000264358	0.00
ENSG00000264371	0.00
ENSG00000264377	0.00
ENSG00000264384	0.33
ENSG00000264419	0.00
ENSG00000264443	0.02
ENSG00000264470	0.00
ENSG00000264483	0.00
ENSG00000264500	0.00
ENSG00000264501	0.98
ENSG00000264522	0.31
ENSG00000264553	0.00
ENSG00000264582	0.04
ENSG00000264592	0.00
ENSG00000264613	0.00
ENSG00000264698	0.00
ENSG00000264720	0.00
ENSG00000264773	0.00
ENSG00000264802	0.00
ENSG00000264809	0.04
ENSG00000264834	0.00
ENSG00000264881	0.00
ENSG00000264916	0.13
ENSG00000264926	0.00
ENSG00000264963	0.00
ENSG00000265107	0.29
ENSG00000265141	0.00
ENSG00000265201	0.00
ENSG00000265241	11.90
ENSG00000265392	0.00
ENSG00000265422	0.00
ENSG00000265435	0.00
ENSG00000265491	1.51
ENSG00000265521	0.00
ENSG00000265531	0.62
ENSG00000265535	0.00
ENSG00000265538	0.00
ENSG00000265596	0.00
ENSG00000265606	0.00
ENSG00000265744	0.00
ENSG00000265753	0.03
ENSG00000265808	6.59
ENSG00000265815	0.00
ENSG00000265822	0.00
ENSG00000265831	0.00
ENSG00000265961	0.00
ENSG00000265972	84.61
ENSG00000265986	0.00
ENSG00000265996	0.00
ENSG00000266028	5.04
ENSG00000266075	0.00
ENSG00000266094	7.42
ENSG00000266110	0.00
ENSG00000266144	0.00
ENSG00000266150	0.00
ENSG00000266160	0.04
ENSG00000266174	0.00
ENSG00000266187	0.00
ENSG00000266188	0.00
ENSG00000266203	0.00
ENSG00000266210	0.00
ENSG00000266262	0.00
ENSG00000266338	1.57
ENSG00000266417	0.00
ENSG00000266458	0.00
ENSG00000266472	4.85
ENSG00000266564	0.00
ENSG00000266580	0.00
ENSG00000266618	0.00
ENSG00000266634	0.00
ENSG00000266802	0.00
ENSG00000266993	0.05
ENSG00000267272	0.11
ENSG00000267305	0.00
ENSG00000267561	0.05
ENSG00000267734	0.01
ENSG00000268020	0.00
ENSG00000268043	1.21
ENSG00000268062	0.00
ENSG00000268074	0.00
ENSG00000268154	0.00
ENSG00000268288	0.00
ENSG00000268575	0.44
ENSG00000268663	0.00
ENSG00000268869	0.00
ENSG00000268903	0.38
ENSG00000268949	0.00
ENSG00000268991	0.00
ENSG00000268993	0.02
ENSG00000269113	0.00
ENSG00000269489	0.00
ENSG00000269621	0.20
ENSG00000269713	1.40
ENSG00000269732	0.00
ENSG00000269737	0.00
ENSG00000269887	0.00
ENSG00000269890	0.02
ENSG00000269896	0.06
ENSG00000269925	0.56
ENSG00000269933	0.00
ENSG00000269934	0.03
ENSG00000269956	0.00
ENSG00000269967	0.20
ENSG00000269971	0.28
ENSG00000269978	0.00
ENSG00000269981	0.38
ENSG00000269998	0.04
ENSG00000270031	0.17
ENSG00000270035	0.00
ENSG00000270040	0.00
ENSG00000270066	13.67
ENSG00000270084	0.20
ENSG00000270094	0.00
ENSG00000270103	1065.86
ENSG00000270104	0.00
ENSG00000270106	0.03
ENSG00000270110	0.00
ENSG00000270115	0.19
ENSG00000270136	0.00
ENSG00000270149	0.55
ENSG00000270171	0.00
ENSG00000270188	0.00
ENSG00000270209	0.00
ENSG00000270231	1.17
ENSG00000270241	0.00
ENSG00000270276	1.09
ENSG00000270282	0.00
ENSG00000270287	0.00
ENSG00000270330	0.00
ENSG00000270339	0.00
ENSG00000270342	0.00
ENSG00000270361	0.01
ENSG00000270380	0.00
ENSG00000270384	0.00
ENSG00000270392	0.11
ENSG00000270443	0.00
ENSG00000270457	0.03
ENSG00000270507	0.00
ENSG00000270549	0.00
ENSG00000270575	0.00
ENSG00000270585	0.00
ENSG00000270598	0.00
ENSG00000270601	0.00
ENSG00000270605	0.06
ENSG00000270615	0.00
ENSG00000270620	0.00
ENSG00000270629	3.73
ENSG00000270631	0.00
ENSG00000270708	0.00
ENSG00000270710	0.00
ENSG00000270711	0.00
ENSG00000270719	0.00
ENSG00000270722	73.90
ENSG00000270728	0.01
ENSG00000270733	0.00
ENSG00000270742	0.03
ENSG00000270780	0.00
ENSG00000270818	0.00
ENSG00000270850	0.00
ENSG00000270859	0.00
ENSG00000270872	0.55
ENSG00000270882	19.36
ENSG00000270911	0.00
ENSG00000270914	0.00
ENSG00000270920	0.00
ENSG00000270927	0.00
ENSG00000270936	0.00
ENSG00000270962	0.00
ENSG00000270976	0.00
ENSG00000270994	0.00
ENSG00000271036	0.00
ENSG00000271092	0.18
ENSG00000271121	0.07
ENSG00000271143	0.00
ENSG00000271164	0.00
ENSG00000271187	0.00
ENSG00000271200	0.05
ENSG00000271252	0.00
ENSG00000271264	0.00
ENSG00000271267	0.00
ENSG00000271269	0.00
ENSG00000271277	0.00
ENSG00000271291	0.00
ENSG00000271329	0.00
ENSG00000271355	0.00
ENSG00000271380	0.16
ENSG00000271383	3.72
ENSG00000271387	0.01
ENSG00000271398	0.00
ENSG00000271399	0.00
ENSG00000271415	0.00
ENSG00000271419	0.00
ENSG00000271420	0.00
ENSG00000271425	1.41
ENSG00000271427	0.02
ENSG00000271428	0.01
ENSG00000271439	0.00
ENSG00000271459	0.00
ENSG00000271475	0.00
ENSG00000271527	0.00
ENSG00000271546	0.00
ENSG00000271554	0.00
ENSG00000271558	0.00
ENSG00000271567	0.00
ENSG00000271576	0.00
ENSG00000271578	0.00
ENSG00000271580	0.00
ENSG00000271588	0.00
ENSG00000271601	1.05
ENSG00000271618	0.00
ENSG00000271644	0.00
ENSG00000271647	0.00
ENSG00000271680	0.00
ENSG00000271701	0.00
ENSG00000271723	0.03
ENSG00000271732	0.00
ENSG00000271736	0.00
ENSG00000271741	0.39
ENSG00000271742	0.00
ENSG00000271746	0.04
ENSG00000271806	0.00
ENSG00000271810	0.01
ENSG00000271811	0.00
ENSG00000271840	0.34
ENSG00000271853	0.48
ENSG00000271890	0.00
ENSG00000271895	0.57
ENSG00000271914	0.06
ENSG00000271917	0.00
ENSG00000271934	0.00
ENSG00000271949	0.00
ENSG00000271989	0.01
ENSG00000271992	0.36
ENSG00000272004	0.20
ENSG00000272030	0.31
ENSG00000272031	0.01
ENSG00000272033	0.26
ENSG00000272051	0.00
ENSG00000272068	0.02
ENSG00000272078	0.00
ENSG00000272084	0.07
ENSG00000272088	0.00
ENSG00000272094	0.00
ENSG00000272100	0.00
ENSG00000272106	0.39
ENSG00000272141	0.00
ENSG00000272145	0.15
ENSG00000272150	0.17
ENSG00000272153	0.00
ENSG00000272161	0.00
ENSG00000272167	0.00
ENSG00000272175	0.00
ENSG00000272195	0.08
ENSG00000272196	15.98
ENSG00000272205	0.02
ENSG00000272226	0.01
ENSG00000272235	0.00
ENSG00000272262	0.00
ENSG00000272362	0.00
ENSG00000272371	0.00
ENSG00000272405	0.11
ENSG00000272419	0.64
ENSG00000272420	0.07
ENSG00000272426	0.02
ENSG00000272432	0.06
ENSG00000272438	0.00
ENSG00000272443	0.00
ENSG00000272449	0.44
ENSG00000272455	0.24
ENSG00000272478	0.29
ENSG00000272480	0.00
ENSG00000272482	0.29
ENSG00000272491	0.01
ENSG00000272506	0.01
ENSG00000272510	0.00
ENSG00000272512	0.00
ENSG00000272562	0.19
ENSG00000272574	0.06
ENSG00000272579	0.83
ENSG00000272583	0.10
ENSG00000272645	0.09
ENSG00000272654	0.07
ENSG00000272668	0.03
ENSG00000272672	0.16
ENSG00000272691	0.00
ENSG00000272715	0.00
ENSG00000272750	0.13
ENSG00000272755	0.01
ENSG00000272823	0.06
ENSG00000272824	0.03
ENSG00000272827	0.03
ENSG00000272855	0.02
ENSG00000272864	0.00
ENSG00000272865	0.00
ENSG00000272880	0.00
ENSG00000272906	0.12
ENSG00000272931	0.08
ENSG00000272971	0.00
ENSG00000272982	3.52
ENSG00000272993	0.32
ENSG00000273002	0.07
ENSG00000273004	0.06
ENSG00000273010	0.04
ENSG00000273026	0.09
ENSG00000273058	0.09
ENSG00000273059	0.02
ENSG00000273062	0.00
ENSG00000273071	0.10
ENSG00000273088	0.10
ENSG00000273093	0.00
ENSG00000273110	0.05
ENSG00000273112	0.03
ENSG00000273129	0.05
ENSG00000273136	1.80
ENSG00000273160	0.00
ENSG00000273175	0.08
ENSG00000273198	0.01
ENSG00000273204	0.02
ENSG00000273213	0.11
ENSG00000273221	1.29
ENSG00000273264	0.00
ENSG00000273274	0.00
ENSG00000273338	2.38
ENSG00000273365	0.00
ENSG00000273367	0.00
ENSG00000273373	0.43
ENSG00000273382	0.09
ENSG00000273384	0.01
ENSG00000273406	0.02
ENSG00000273416	0.07
ENSG00000273443	0.00
ENSG00000273478	0.02
ENSG00000273481	0.03
ENSG00000273483	0.03
ENSG00000273487	0.01
ENSG00000273516	0.00
ENSG00000273544	116.71
ENSG00000273547	0.01
ENSG00000273573	0.00
ENSG00000273591	0.00
ENSG00000273610	0.00
ENSG00000273629	0.00
ENSG00000273637	0.02
ENSG00000273694	0.00
ENSG00000273698	0.00
ENSG00000273727	1.05
ENSG00000273768	42733.95
ENSG00000273825	0.00
ENSG00000273844	0.00
ENSG00000273874	0.00
ENSG00000273933	0.00
ENSG00000274019	0.00
ENSG00000274020	0.82
ENSG00000274059	0.00
ENSG00000274068	0.00
ENSG00000274121	0.00
ENSG00000274178	0.00
ENSG00000274199	0.00
ENSG00000274210	48.11
ENSG00000274245	0.14
ENSG00000274258	0.00
ENSG00000274265	0.43
ENSG00000274266	4076.44
ENSG00000274321	0.00
ENSG00000274372	0.03
ENSG00000274386	0.00
ENSG00000274408	0.00
ENSG00000274415	0.00
ENSG00000274423	0.02
ENSG00000274428	1.12
ENSG00000274450	0.00
ENSG00000274468	0.00
ENSG00000274481	0.00
ENSG00000274562	0.01
ENSG00000274582	0.00
ENSG00000274642	0.17
ENSG00000274702	0.00
ENSG00000274764	0.00
ENSG00000274886	0.00
ENSG00000274895	0.00
ENSG00000274927	0.00
ENSG00000274940	0.00
ENSG00000274944	0.00
ENSG00000274963	0.10
ENSG00000274975	0.00
ENSG00000274978	70.39
ENSG00000275064	0.00
ENSG00000275075	0.00
ENSG00000275129	0.00
ENSG00000275131	0.67
ENSG00000275140	0.11
ENSG00000275207	0.00
ENSG00000275213	0.00
ENSG00000275229	0.00
ENSG00000275291	0.26
ENSG00000275296	0.00
ENSG00000275350	0.00
ENSG00000275392	0.00
ENSG00000275406	0.00
ENSG00000275455	0.00
ENSG00000275503	0.00
ENSG00000275538	0.89
ENSG00000275557	0.02
ENSG00000275585	0.00
ENSG00000275678	0.00
ENSG00000275767	0.00
ENSG00000275774	0.00
ENSG00000275801	0.20
ENSG00000275816	0.00
ENSG00000275823	0.00
ENSG00000275836	0.00
ENSG00000275915	0.00
ENSG00000275933	0.00
ENSG00000276081	0.00
ENSG00000276103	0.00
ENSG00000276110	0.00
ENSG00000276118	0.00
ENSG00000276189	0.00
ENSG00000276216	3.15
ENSG00000276255	0.07
ENSG00000276359	0.00
ENSG00000276442	0.00
ENSG00000276470	0.19
ENSG00000276493	0.00
ENSG00000276509	0.03
ENSG00000276520	0.00
ENSG00000276563	0.00
ENSG00000276584	0.00
ENSG00000276600	8.79
ENSG00000276632	0.00
ENSG00000276642	0.00
ENSG00000276645	0.03
ENSG00000276674	0.00
ENSG00000276735	0.00
ENSG00000276747	0.00
ENSG00000276756	0.00
ENSG00000276830	0.00
ENSG00000276835	0.00
ENSG00000276839	0.00
ENSG00000276869	0.00
ENSG00000276884	0.00
ENSG00000276911	0.00
ENSG00000276975	0.00
ENSG00000276997	0.63
ENSG00000277007	0.06
ENSG00000277058	0.00
ENSG00000277095	0.00
ENSG00000277099	0.00
ENSG00000277141	0.00
ENSG00000277147	0.43
ENSG00000277168	0.00
ENSG00000277199	0.00
ENSG00000277234	0.00
ENSG00000277313	0.00
ENSG00000277344	0.00
ENSG00000277397	0.00
ENSG00000277406	0.08
ENSG00000277420	0.00
ENSG00000277452	0.17
ENSG00000277462	0.40
ENSG00000277513	0.00
ENSG00000277565	0.00
ENSG00000277610	2.94
ENSG00000277617	0.00
ENSG00000277655	0.00
ENSG00000277670	0.00
ENSG00000277678	0.00
ENSG00000277681	0.00
ENSG00000277689	0.00
ENSG00000277702	0.09
ENSG00000277704	0.00
ENSG00000277726	0.02
ENSG00000277762	0.00
ENSG00000277817	0.00
ENSG00000277862	0.00
ENSG00000277882	0.00
ENSG00000277916	0.84
ENSG00000277918	61.07
ENSG00000277958	0.04
ENSG00000278034	0.00
ENSG00000278073	0.00
ENSG00000278099	2.84
ENSG00000278124	0.00
ENSG00000278139	0.00
ENSG00000278180	0.00
ENSG00000278182	0.00
ENSG00000278249	102.60
ENSG00000278267	0.00
ENSG00000278273	0.00
ENSG00000278274	622.44
ENSG00000278281	0.00
ENSG00000278287	0.00
ENSG00000278431	0.00
ENSG00000278455	0.00
ENSG00000278465	0.00
ENSG00000278467	0.73
ENSG00000278480	0.08
ENSG00000278549	0.00
ENSG00000278566	0.01
ENSG00000278572	0.00
ENSG00000278596	0.00
ENSG00000278610	0.02
ENSG00000278636	0.00
ENSG00000278684	0.00
ENSG00000278694	0.00
ENSG00000278702	0.00
ENSG00000278757	0.00
ENSG00000278791	0.00
ENSG00000278811	0.00
ENSG00000278852	0.00
ENSG00000278966	0.00
ENSG00000278967	0.00
ENSG00000278997	0.01
ENSG00000279049	0.00
ENSG00000279061	0.00
ENSG00000279096	0.00
ENSG00000279111	0.00
ENSG00000279132	0.00
ENSG00000279151	0.00
ENSG00000279169	0.00
ENSG00000279179	0.01
ENSG00000279214	0.00
ENSG00000279261	0.00
ENSG00000279263	0.00
ENSG00000279301	0.00
ENSG00000279306	0.05
ENSG00000279324	0.00
ENSG00000279333	0.01
ENSG00000279401	0.01
ENSG00000279430	0.00
ENSG00000279443	0.02
ENSG00000279457	1.43
ENSG00000279513	0.04
ENSG00000279625	0.00
ENSG00000279667	0.01
ENSG00000279767	0.03
ENSG00000279774	0.00
ENSG00000279778	0.00
ENSG00000279782	0.00
ENSG00000279804	0.00
ENSG00000279838	0.78
ENSG00000279839	0.00
ENSG00000279928	0.00
ENSG00000279946	0.01
ENSG00000280040	0.00
ENSG00000280099	0.01
ENSG00000280113	0.00
ENSG00000280114	0.00
ENSG00000280157	0.03
ENSG00000280186	0.12
ENSG00000280222	0.00
ENSG00000280267	0.00
ENSG00000280317	0.00
ENSG00000280378	0.08
ENSG00000280425	0.00
ENSG00000280466	260.41
ENSG00000280498	819.22
ENSG00000280587	0.00
ENSG00000280649	0.49
ENSG00000280670	0.06
ENSG00000280778	0.00
ENSG00000280836	0.00
ENSG00000280924	0.00
ENSG00000281112	0.00
ENSG00000281133	0.00
ENSG00000281207	0.01
ENSG00000281394	0.00
ENSG00000281406	0.00
ENSG00000281453	0.04
ENSG00000281571	0.30
ENSG00000281664	0.00
ENSG00000281696	0.00
ENSG00000281741	0.02
ENSG00000281825	0.00
ENSG00000281859	0.00
ENSG00000281912	0.04
